order_id,order_date,customer_id,region,channel,category,product,quantity,unit_price,discount_rate,unit_cost
ORD000153,2025-01-05,C01283,East,Online,Beauty,Hair Dryer,2,78.13,0.0,39.0
ORD000153,2025-01-05,C01283,East,Online,Electronics,Smartwatch,4,216.63,0.0,132.3
ORD000521,2025-01-05,C00663,North,Online,Fitness,Dumbbells,2,69.22,0.1,39.9
ORD000897,2025-01-05,C01243,South,Online,Home,Lamp,1,46.98,0.15,21.12
ORD000897,2025-01-05,C01243,South,Online,Beauty,Skin Care Set,2,47.56,0.2,16.65
ORD001067,2025-01-05,C00368,North,Store,Beauty,Skin Care Set,2,45.31,0.05,16.65
ORD001067,2025-01-05,C00368,North,Store,Fitness,Resistance Bands,1,23.34,0.1,7.48
ORD001743,2025-01-05,C01570,North,Store,Home,Lamp,1,49.13,0.1,21.12
ORD001743,2025-01-05,C01570,North,Store,Fitness,Resistance Bands,2,23.06,0.0,7.48
ORD001991,2025-01-05,C00339,East,Marketplace,Beauty,Hair Dryer,3,76.06,0.0,39.0
ORD001991,2025-01-05,C00339,East,Marketplace,Fitness,Dumbbells,1,69.86,0.05,39.9
ORD002481,2025-01-05,C00369,North,Online,Electronics,Headphones,1,90.12,0.1,49.3
ORD002834,2025-01-05,C00834,East,Store,Fitness,Yoga Mat,1,28.83,0.1,12.6
ORD002834,2025-01-05,C00834,East,Store,Home,Coffee Maker,1,98.5,0.15,52.25
ORD002920,2025-01-05,C01687,South,Store,Fitness,Yoga Mat,4,28.81,0.05,12.6
ORD002920,2025-01-05,C01687,South,Store,Home,Lamp,1,50.31,0.05,21.12
ORD003266,2025-01-05,C00284,North,Store,Fitness,Dumbbells,2,66.86,0.05,39.9
ORD004890,2025-01-05,C00289,West,Online,Home,Storage Box,1,24.14,0.05,9.36
ORD004890,2025-01-05,C00289,West,Online,Home,Storage Box,2,25.13,0.05,9.36
ORD000057,2025-01-06,C02068,South,Marketplace,Beauty,Skin Care Set,1,48.32,0.1,16.65
ORD000057,2025-01-06,C02068,South,Marketplace,Beauty,Hair Dryer,1,83.42,0.0,39.0
ORD000548,2025-01-06,C00647,West,Store,Fitness,Resistance Bands,2,21.48,0.1,7.48
ORD000548,2025-01-06,C00647,West,Store,Beauty,Skin Care Set,3,43.05,0.0,16.65
ORD000669,2025-01-06,C01472,North,Online,Electronics,Headphones,1,82.64,0.05,49.3
ORD000669,2025-01-06,C01472,North,Online,Beauty,Makeup Kit,4,41.2,0.0,14.0
ORD001270,2025-01-06,C01135,North,Online,Home,Storage Box,1,23.13,0.2,9.36
ORD001535,2025-01-06,C00262,North,Online,Home,Coffee Maker,1,89.37,0.1,52.25
ORD002500,2025-01-06,C00546,East,Online,Beauty,Hair Dryer,1,77.03,0.1,39.0
ORD002500,2025-01-06,C00546,East,Online,Home,Coffee Maker,1,93.18,0.2,52.25
ORD003418,2025-01-06,C01370,South,Online,Electronics,Headphones,2,81.45,0.0,49.3
ORD004139,2025-01-06,C00434,East,Online,Electronics,Smartwatch,4,212.36,0.15,132.3
ORD004209,2025-01-06,C00823,South,Online,Beauty,Hair Dryer,2,82.23,0.05,39.0
ORD004413,2025-01-06,C02156,South,Online,Fitness,Resistance Bands,3,21.37,0.05,7.48
ORD004413,2025-01-06,C02156,South,Online,Electronics,Headphones,4,88.48,0.05,49.3
ORD000285,2025-01-07,C00249,East,Online,Beauty,Skin Care Set,1,42.3,0.0,16.65
ORD001616,2025-01-07,C00104,West,Online,Home,Lamp,2,49.71,0.05,21.12
ORD002330,2025-01-07,C00571,South,Online,Fitness,Resistance Bands,1,23.11,0.0,7.48
ORD003217,2025-01-07,C00222,West,Online,Beauty,Skin Care Set,1,47.32,0.0,16.65
ORD004299,2025-01-07,C00089,North,Online,Electronics,Keyboard,1,61.19,0.3,33.8
ORD004402,2025-01-07,C00555,North,Online,Electronics,Headphones,2,81.52,0.05,49.3
ORD005336,2025-01-07,C00940,East,Store,Fitness,Yoga Mat,3,29.71,0.0,12.6
ORD005336,2025-01-07,C00940,East,Store,Fitness,Yoga Mat,1,28.7,0.3,12.6
ORD001094,2025-01-08,C00014,East,Online,Fitness,Resistance Bands,1,21.61,0.3,7.48
ORD001094,2025-01-08,C00014,East,Online,Electronics,Smartwatch,2,218.57,0.05,132.3
ORD001763,2025-01-08,C00405,East,Store,Beauty,Makeup Kit,1,43.09,0.2,14.0
ORD001763,2025-01-08,C00405,East,Store,Fitness,Dumbbells,1,70.53,0.1,39.9
ORD001998,2025-01-08,C02150,East,Online,Beauty,Skin Care Set,1,47.99,0.05,16.65
ORD001998,2025-01-08,C02150,East,Online,Home,Storage Box,3,23.9,0.05,9.36
ORD002977,2025-01-08,C00221,North,Store,Home,Lamp,1,47.96,0.0,21.12
ORD004946,2025-01-08,C00215,South,Marketplace,Electronics,Headphones,1,82.08,0.15,49.3
ORD004946,2025-01-08,C00215,South,Marketplace,Fitness,Dumbbells,2,72.83,0.0,39.9
ORD004972,2025-01-08,C00023,West,Marketplace,Fitness,Yoga Mat,1,31.01,0.05,12.6
ORD004972,2025-01-08,C00023,West,Marketplace,Fitness,Resistance Bands,1,22.8,0.05,7.48
ORD005034,2025-01-08,C01674,South,Online,Fitness,Yoga Mat,3,29.82,0.2,12.6
ORD005034,2025-01-08,C01674,South,Online,Beauty,Makeup Kit,2,42.52,0.0,14.0
ORD002007,2025-01-09,C00187,East,Marketplace,Beauty,Skin Care Set,1,46.77,0.0,16.65
ORD002007,2025-01-09,C00187,East,Marketplace,Home,Lamp,1,49.32,0.05,21.12
ORD003019,2025-01-09,C00117,South,Store,Electronics,Headphones,2,80.41,0.2,49.3
ORD003516,2025-01-09,C01782,South,Store,Electronics,Headphones,3,88.51,0.0,49.3
ORD003516,2025-01-09,C01782,South,Store,Home,Lamp,1,50.6,0.0,21.12
ORD003681,2025-01-09,C00665,North,Store,Home,Coffee Maker,1,89.52,0.1,52.25
ORD003681,2025-01-09,C00665,North,Store,Electronics,Smartwatch,1,198.18,0.0,132.3
ORD004976,2025-01-09,C00475,West,Online,Electronics,Keyboard,1,66.94,0.1,33.8
ORD004976,2025-01-09,C00475,West,Online,Electronics,Headphones,2,89.16,0.1,49.3
ORD005658,2025-01-09,C00137,West,Online,Fitness,Yoga Mat,4,31.63,0.15,12.6
ORD005658,2025-01-09,C00137,West,Online,Electronics,Smartwatch,2,210.84,0.0,132.3
ORD000412,2025-01-10,C00623,West,Online,Fitness,Resistance Bands,3,21.37,0.15,7.48
ORD000455,2025-01-10,C00469,West,Online,Fitness,Yoga Mat,1,28.96,0.1,12.6
ORD001509,2025-01-10,C00425,West,Online,Home,Coffee Maker,4,101.92,0.2,52.25
ORD001509,2025-01-10,C00425,West,Online,Home,Storage Box,1,25.56,0.15,9.36
ORD001905,2025-01-10,C00110,South,Online,Home,Coffee Maker,4,97.28,0.05,52.25
ORD002526,2025-01-10,C00664,South,Marketplace,Beauty,Makeup Kit,2,41.5,0.0,14.0
ORD002526,2025-01-10,C00664,South,Marketplace,Fitness,Yoga Mat,1,28.88,0.1,12.6
ORD003172,2025-01-10,C00724,South,Store,Home,Coffee Maker,2,91.18,0.0,52.25
ORD003172,2025-01-10,C00724,South,Store,Electronics,Smartwatch,1,206.45,0.0,132.3
ORD003438,2025-01-10,C00549,East,Online,Fitness,Resistance Bands,1,22.68,0.2,7.48
ORD004721,2025-01-10,C00047,South,Online,Home,Lamp,2,46.18,0.15,21.12
ORD000102,2025-01-11,C00999,South,Online,Home,Coffee Maker,1,99.69,0.05,52.25
ORD000102,2025-01-11,C00999,South,Online,Home,Lamp,3,51.82,0.0,21.12
ORD000152,2025-01-11,C00133,South,Store,Fitness,Yoga Mat,2,32.25,0.05,12.6
ORD000152,2025-01-11,C00133,South,Store,Electronics,Smartwatch,1,222.88,0.0,132.3
ORD000198,2025-01-11,C00360,West,Marketplace,Fitness,Dumbbells,1,68.91,0.0,39.9
ORD001435,2025-01-11,C00333,North,Store,Beauty,Makeup Kit,1,43.18,0.05,14.0
ORD001435,2025-01-11,C00333,North,Store,Fitness,Dumbbells,2,66.78,0.05,39.9
ORD002268,2025-01-11,C00504,North,Store,Electronics,Smartwatch,3,221.98,0.1,132.3
ORD002268,2025-01-11,C00504,North,Store,Home,Coffee Maker,4,97.77,0.2,52.25
ORD003212,2025-01-11,C00473,East,Online,Beauty,Makeup Kit,1,39.69,0.15,14.0
ORD003897,2025-01-11,C01691,West,Online,Home,Lamp,1,48.65,0.0,21.12
ORD003897,2025-01-11,C01691,West,Online,Electronics,Headphones,1,79.93,0.0,49.3
ORD005158,2025-01-11,C00156,East,Online,Home,Coffee Maker,1,99.59,0.05,52.25
ORD000425,2025-01-12,C01653,South,Online,Electronics,Headphones,4,84.46,0.05,49.3
ORD000425,2025-01-12,C01653,South,Online,Fitness,Yoga Mat,1,31.91,0.15,12.6
ORD001357,2025-01-12,C01548,East,Online,Fitness,Yoga Mat,1,29.05,0.0,12.6
ORD001357,2025-01-12,C01548,East,Online,Beauty,Skin Care Set,2,43.22,0.0,16.65
ORD001740,2025-01-12,C00111,East,Online,Electronics,Keyboard,4,63.91,0.1,33.8
ORD001740,2025-01-12,C00111,East,Online,Home,Lamp,2,46.74,0.15,21.12
ORD004162,2025-01-12,C01366,West,Online,Electronics,Smartwatch,1,215.82,0.0,132.3
ORD004581,2025-01-12,C00584,East,Marketplace,Fitness,Yoga Mat,1,31.69,0.05,12.6
ORD004581,2025-01-12,C00584,East,Marketplace,Electronics,Smartwatch,1,204.24,0.2,132.3
ORD005465,2025-01-12,C00422,North,Online,Electronics,Headphones,1,89.33,0.0,49.3
ORD005465,2025-01-12,C00422,North,Online,Beauty,Hair Dryer,1,75.06,0.1,39.0
ORD000485,2025-01-13,C00401,West,Store,Fitness,Dumbbells,2,65.92,0.0,39.9
ORD000485,2025-01-13,C00401,West,Store,Fitness,Yoga Mat,3,32.27,0.05,12.6
ORD000841,2025-01-13,C00155,East,Marketplace,Beauty,Skin Care Set,1,46.62,0.0,16.65
ORD000895,2025-01-13,C00542,North,Online,Beauty,Skin Care Set,2,47.91,0.1,16.65
ORD000895,2025-01-13,C00542,North,Online,Fitness,Yoga Mat,1,31.12,0.1,12.6
ORD001073,2025-01-13,C00127,North,Store,Fitness,Dumbbells,1,69.75,0.15,39.9
ORD001073,2025-01-13,C00127,North,Store,Beauty,Skin Care Set,1,46.01,0.05,16.65
ORD001277,2025-01-13,C00384,East,Store,Home,Storage Box,3,23.96,0.0,9.36
ORD001277,2025-01-13,C00384,East,Store,Beauty,Hair Dryer,1,76.49,0.0,39.0
ORD001758,2025-01-13,C00104,North,Store,Electronics,Smartwatch,3,219.25,0.05,132.3
ORD001758,2025-01-13,C00104,North,Store,Fitness,Dumbbells,1,71.67,0.0,39.9
ORD002719,2025-01-13,C00076,West,Online,Home,Coffee Maker,2,92.93,0.0,52.25
ORD002719,2025-01-13,C00076,West,Online,Beauty,Hair Dryer,2,80.81,0.3,39.0
ORD002885,2025-01-13,C00282,East,Online,Electronics,Smartwatch,1,220.68,0.05,132.3
ORD002885,2025-01-13,C00282,East,Online,Home,Coffee Maker,2,98.92,0.1,52.25
ORD003513,2025-01-13,C00184,West,Online,Home,Coffee Maker,1,99.32,0.15,52.25
ORD003513,2025-01-13,C00184,West,Online,Beauty,Skin Care Set,1,46.65,0.0,16.65
ORD003644,2025-01-13,C00746,East,Online,Electronics,Keyboard,1,61.89,0.1,33.8
ORD005369,2025-01-13,C00440,West,Online,Home,Storage Box,1,25.53,0.05,9.36
ORD005369,2025-01-13,C00440,West,Online,Fitness,Resistance Bands,3,21.91,0.1,7.48
ORD005713,2025-01-13,C01067,West,Store,Home,Storage Box,1,23.88,0.0,9.36
ORD005958,2025-01-13,C00013,North,Online,Fitness,Yoga Mat,2,28.66,0.1,12.6
ORD000473,2025-01-14,C00075,West,Online,Home,Lamp,1,48.11,0.05,21.12
ORD000473,2025-01-14,C00075,West,Online,Home,Storage Box,2,22.8,0.05,9.36
ORD000871,2025-01-14,C01476,West,Store,Home,Coffee Maker,4,98.71,0.0,52.25
ORD000871,2025-01-14,C01476,West,Store,Electronics,Keyboard,3,69.94,0.05,33.8
ORD001219,2025-01-14,C00230,North,Online,Electronics,Smartwatch,1,215.93,0.15,132.3
ORD001322,2025-01-14,C00473,East,Online,Beauty,Hair Dryer,2,80.43,0.0,39.0
ORD002067,2025-01-14,C00456,West,Store,Fitness,Dumbbells,2,67.16,0.05,39.9
ORD002262,2025-01-14,C01781,West,Store,Fitness,Resistance Bands,3,21.91,0.05,7.48
ORD002262,2025-01-14,C01781,West,Store,Fitness,Resistance Bands,1,22.1,0.1,7.48
ORD004982,2025-01-14,C00424,North,Online,Fitness,Dumbbells,1,69.36,0.15,39.9
ORD004982,2025-01-14,C00424,North,Online,Home,Storage Box,1,22.63,0.15,9.36
ORD005799,2025-01-14,C00335,South,Online,Electronics,Smartwatch,1,220.15,0.0,132.3
ORD005833,2025-01-14,C00140,West,Online,Home,Lamp,2,48.75,0.15,21.12
ORD005833,2025-01-14,C00140,West,Online,Fitness,Dumbbells,1,67.08,0.15,39.9
ORD000089,2025-01-15,C00290,East,Online,Home,Storage Box,2,23.14,0.15,9.36
ORD000089,2025-01-15,C00290,East,Online,Home,Storage Box,1,24.48,0.0,9.36
ORD001525,2025-01-15,C02093,North,Store,Home,Lamp,1,46.74,0.0,21.12
ORD001557,2025-01-15,C00241,South,Online,Home,Storage Box,1,25.08,0.15,9.36
ORD001613,2025-01-15,C01296,East,Store,Electronics,Keyboard,1,64.64,0.0,33.8
ORD001613,2025-01-15,C01296,East,Store,Electronics,Headphones,3,83.64,0.0,49.3
ORD001959,2025-01-15,C00461,West,Online,Beauty,Hair Dryer,3,77.03,0.1,39.0
ORD001959,2025-01-15,C00461,West,Online,Electronics,Smartwatch,1,198.3,0.05,132.3
ORD004073,2025-01-15,C00622,South,Online,Electronics,Keyboard,1,63.69,0.1,33.8
ORD004733,2025-01-15,C00015,East,Online,Electronics,Headphones,1,86.87,0.0,49.3
ORD004733,2025-01-15,C00015,East,Online,Fitness,Dumbbells,1,72.47,0.05,39.9
ORD005845,2025-01-15,C00402,North,Store,Home,Lamp,1,50.75,0.05,21.12
ORD000113,2025-01-16,C01567,East,Online,Home,Lamp,1,49.23,0.05,21.12
ORD000113,2025-01-16,C01567,East,Online,Fitness,Resistance Bands,1,22.58,0.0,7.48
ORD000305,2025-01-16,C00469,East,Store,Fitness,Dumbbells,3,67.12,0.1,39.9
ORD000345,2025-01-16,C00066,North,Marketplace,Electronics,Smartwatch,3,198.73,0.05,132.3
ORD000345,2025-01-16,C00066,North,Marketplace,Fitness,Yoga Mat,1,31.72,0.05,12.6
ORD000697,2025-01-16,C00729,South,Online,Home,Coffee Maker,1,97.24,0.05,52.25
ORD000700,2025-01-16,C01600,North,Store,Beauty,Makeup Kit,1,38.84,0.0,14.0
ORD000700,2025-01-16,C01600,North,Store,Beauty,Hair Dryer,2,78.37,0.05,39.0
ORD000883,2025-01-16,C00038,East,Store,Electronics,Keyboard,3,65.69,0.3,33.8
ORD000883,2025-01-16,C00038,East,Store,Fitness,Resistance Bands,4,21.25,0.05,7.48
ORD002534,2025-01-16,C00600,North,Marketplace,Beauty,Makeup Kit,1,38.11,0.05,14.0
ORD002586,2025-01-16,C00137,North,Online,Fitness,Dumbbells,1,68.11,0.15,39.9
ORD002799,2025-01-16,C00355,South,Marketplace,Electronics,Smartwatch,3,209.09,0.05,132.3
ORD002822,2025-01-16,C00299,North,Marketplace,Fitness,Yoga Mat,1,29.91,0.2,12.6
ORD003835,2025-01-16,C00890,West,Online,Electronics,Smartwatch,1,219.05,0.15,132.3
ORD004270,2025-01-16,C00165,East,Online,Beauty,Makeup Kit,1,39.95,0.0,14.0
ORD004270,2025-01-16,C00165,East,Online,Home,Lamp,2,51.6,0.1,21.12
ORD004596,2025-01-16,C00664,North,Store,Electronics,Smartwatch,3,216.07,0.0,132.3
ORD004596,2025-01-16,C00664,North,Store,Beauty,Makeup Kit,3,42.67,0.2,14.0
ORD005123,2025-01-16,C00229,North,Store,Electronics,Smartwatch,1,202.05,0.0,132.3
ORD005123,2025-01-16,C00229,North,Store,Electronics,Keyboard,1,66.49,0.0,33.8
ORD005429,2025-01-16,C00046,East,Online,Home,Coffee Maker,2,100.7,0.2,52.25
ORD005429,2025-01-16,C00046,East,Online,Beauty,Hair Dryer,2,84.01,0.1,39.0
ORD005474,2025-01-16,C00173,North,Marketplace,Fitness,Yoga Mat,1,29.11,0.0,12.6
ORD000489,2025-01-17,C00069,North,Online,Beauty,Hair Dryer,1,78.89,0.05,39.0
ORD000966,2025-01-17,C00049,South,Online,Home,Storage Box,1,24.96,0.0,9.36
ORD000966,2025-01-17,C00049,South,Online,Home,Storage Box,1,25.83,0.0,9.36
ORD001008,2025-01-17,C00639,West,Store,Electronics,Smartwatch,1,204.5,0.05,132.3
ORD002367,2025-01-17,C02141,North,Store,Fitness,Yoga Mat,2,29.45,0.15,12.6
ORD002367,2025-01-17,C02141,North,Store,Home,Storage Box,1,23.51,0.1,9.36
ORD003174,2025-01-17,C01965,West,Store,Home,Coffee Maker,1,102.33,0.05,52.25
ORD003174,2025-01-17,C01965,West,Store,Beauty,Hair Dryer,1,73.7,0.0,39.0
ORD005281,2025-01-17,C01640,South,Online,Electronics,Keyboard,1,65.83,0.05,33.8
ORD005802,2025-01-17,C00465,West,Store,Fitness,Yoga Mat,2,29.52,0.1,12.6
ORD005852,2025-01-17,C00354,East,Store,Electronics,Headphones,1,79.97,0.0,49.3
ORD005852,2025-01-17,C00354,East,Store,Electronics,Keyboard,2,69.7,0.1,33.8
ORD000307,2025-01-18,C00429,East,Online,Beauty,Skin Care Set,2,43.97,0.05,16.65
ORD000431,2025-01-18,C00548,East,Store,Electronics,Keyboard,3,67.89,0.0,33.8
ORD000431,2025-01-18,C00548,East,Store,Electronics,Headphones,1,82.47,0.1,49.3
ORD001289,2025-01-18,C00666,South,Online,Home,Lamp,1,45.39,0.2,21.12
ORD003211,2025-01-18,C00314,South,Online,Electronics,Keyboard,3,68.73,0.1,33.8
ORD003211,2025-01-18,C00314,South,Online,Beauty,Makeup Kit,2,38.5,0.05,14.0
ORD003597,2025-01-18,C01548,West,Store,Electronics,Headphones,1,91.37,0.15,49.3
ORD003807,2025-01-18,C01454,North,Store,Fitness,Dumbbells,3,73.17,0.0,39.9
ORD003807,2025-01-18,C01454,North,Store,Electronics,Smartwatch,1,200.17,0.0,132.3
ORD004197,2025-01-18,C00193,South,Store,Beauty,Hair Dryer,3,77.27,0.1,39.0
ORD004197,2025-01-18,C00193,South,Store,Beauty,Hair Dryer,3,83.54,0.0,39.0
ORD004509,2025-01-18,C00875,South,Online,Home,Lamp,2,51.46,0.0,21.12
ORD004509,2025-01-18,C00875,South,Online,Fitness,Resistance Bands,1,21.76,0.0,7.48
ORD005785,2025-01-18,C00480,South,Online,Fitness,Yoga Mat,1,30.8,0.0,12.6
ORD005969,2025-01-18,C00394,East,Store,Fitness,Resistance Bands,2,23.2,0.05,7.48
ORD005969,2025-01-18,C00394,East,Store,Beauty,Makeup Kit,1,41.48,0.05,14.0
ORD000002,2025-01-19,C00224,North,Store,Home,Coffee Maker,2,99.42,0.1,52.25
ORD000002,2025-01-19,C00224,North,Store,Beauty,Skin Care Set,1,43.11,0.05,16.65
ORD000628,2025-01-19,C00665,West,Online,Electronics,Smartwatch,2,225.57,0.0,132.3
ORD000832,2025-01-19,C00221,West,Online,Home,Storage Box,1,22.69,0.0,9.36
ORD001377,2025-01-19,C00222,North,Online,Electronics,Headphones,1,91.79,0.15,49.3
ORD001377,2025-01-19,C00222,North,Online,Beauty,Hair Dryer,1,73.32,0.1,39.0
ORD001762,2025-01-19,C00275,West,Online,Fitness,Resistance Bands,2,20.76,0.05,7.48
ORD001952,2025-01-19,C01216,South,Store,Home,Coffee Maker,1,99.45,0.0,52.25
ORD001952,2025-01-19,C01216,South,Store,Home,Storage Box,1,24.26,0.0,9.36
ORD002384,2025-01-19,C01465,South,Online,Fitness,Dumbbells,1,74.47,0.0,39.9
ORD002384,2025-01-19,C01465,South,Online,Beauty,Makeup Kit,1,39.31,0.1,14.0
ORD002886,2025-01-19,C01811,South,Online,Fitness,Yoga Mat,1,30.63,0.1,12.6
ORD002886,2025-01-19,C01811,South,Online,Home,Storage Box,2,22.76,0.15,9.36
ORD003973,2025-01-19,C00137,South,Store,Home,Coffee Maker,3,97.47,0.0,52.25
ORD003973,2025-01-19,C00137,South,Store,Electronics,Smartwatch,4,200.01,0.15,132.3
ORD005719,2025-01-19,C00292,North,Online,Fitness,Resistance Bands,3,22.91,0.1,7.48
ORD005761,2025-01-19,C00660,South,Online,Electronics,Smartwatch,1,208.85,0.1,132.3
ORD005902,2025-01-19,C00281,North,Marketplace,Home,Coffee Maker,1,93.54,0.0,52.25
ORD000688,2025-01-20,C00446,North,Marketplace,Beauty,Hair Dryer,1,74.6,0.1,39.0
ORD000838,2025-01-20,C00174,South,Marketplace,Beauty,Skin Care Set,1,47.69,0.0,16.65
ORD000873,2025-01-20,C00268,South,Online,Electronics,Headphones,1,90.23,0.0,49.3
ORD000873,2025-01-20,C00268,South,Online,Electronics,Keyboard,1,64.57,0.0,33.8
ORD001240,2025-01-20,C00002,South,Online,Electronics,Headphones,1,90.11,0.15,49.3
ORD001493,2025-01-20,C00310,East,Marketplace,Electronics,Keyboard,1,66.93,0.0,33.8
ORD001589,2025-01-20,C02000,North,Online,Beauty,Skin Care Set,3,48.01,0.1,16.65
ORD001589,2025-01-20,C02000,North,Online,Beauty,Skin Care Set,1,45.15,0.1,16.65
ORD002107,2025-01-20,C00610,West,Online,Electronics,Smartwatch,1,225.82,0.05,132.3
ORD002107,2025-01-20,C00610,West,Online,Beauty,Hair Dryer,2,79.34,0.15,39.0
ORD002138,2025-01-20,C00332,North,Store,Fitness,Dumbbells,2,73.11,0.05,39.9
ORD002138,2025-01-20,C00332,North,Store,Electronics,Smartwatch,2,219.26,0.15,132.3
ORD003117,2025-01-20,C00191,South,Online,Home,Storage Box,1,24.07,0.05,9.36
ORD003117,2025-01-20,C00191,South,Online,Electronics,Keyboard,2,68.71,0.1,33.8
ORD004406,2025-01-20,C00161,North,Marketplace,Beauty,Hair Dryer,2,82.6,0.05,39.0
ORD005295,2025-01-20,C00586,North,Online,Beauty,Hair Dryer,2,74.71,0.05,39.0
ORD005295,2025-01-20,C00586,North,Online,Beauty,Makeup Kit,1,40.64,0.1,14.0
ORD005883,2025-01-20,C01596,East,Online,Beauty,Makeup Kit,1,42.57,0.2,14.0
ORD000957,2025-01-21,C00495,East,Online,Fitness,Dumbbells,1,68.52,0.05,39.9
ORD000986,2025-01-21,C00476,South,Online,Home,Coffee Maker,1,98.54,0.2,52.25
ORD001646,2025-01-21,C00098,North,Online,Fitness,Resistance Bands,2,22.03,0.0,7.48
ORD001646,2025-01-21,C00098,North,Online,Beauty,Hair Dryer,1,79.6,0.0,39.0
ORD001864,2025-01-21,C00169,North,Online,Electronics,Keyboard,1,63.67,0.0,33.8
ORD001879,2025-01-21,C00123,North,Online,Electronics,Keyboard,2,69.44,0.1,33.8
ORD001879,2025-01-21,C00123,North,Online,Electronics,Headphones,1,89.05,0.0,49.3
ORD003307,2025-01-21,C00243,East,Store,Beauty,Hair Dryer,1,76.15,0.05,39.0
ORD003307,2025-01-21,C00243,East,Store,Home,Storage Box,1,23.97,0.3,9.36
ORD004375,2025-01-21,C00320,East,Online,Fitness,Dumbbells,1,67.37,0.0,39.9
ORD004375,2025-01-21,C00320,East,Online,Fitness,Dumbbells,1,67.12,0.1,39.9
ORD005541,2025-01-21,C00241,South,Online,Electronics,Keyboard,1,66.87,0.1,33.8
ORD005541,2025-01-21,C00241,South,Online,Home,Lamp,2,48.02,0.15,21.12
ORD001224,2025-01-22,C01693,East,Store,Home,Coffee Maker,2,98.56,0.05,52.25
ORD001345,2025-01-22,C00598,North,Online,Home,Storage Box,3,24.75,0.15,9.36
ORD001345,2025-01-22,C00598,North,Online,Fitness,Dumbbells,2,74.9,0.05,39.9
ORD001940,2025-01-22,C00105,North,Online,Electronics,Keyboard,1,67.82,0.1,33.8
ORD001946,2025-01-22,C00617,North,Store,Electronics,Smartwatch,2,207.63,0.2,132.3
ORD002793,2025-01-22,C00042,North,Online,Beauty,Makeup Kit,1,39.09,0.05,14.0
ORD002934,2025-01-22,C00285,North,Marketplace,Electronics,Smartwatch,1,200.18,0.1,132.3
ORD002934,2025-01-22,C00285,North,Marketplace,Beauty,Makeup Kit,1,40.92,0.1,14.0
ORD003918,2025-01-22,C00529,North,Online,Beauty,Skin Care Set,2,48.4,0.0,16.65
ORD003918,2025-01-22,C00529,North,Online,Fitness,Resistance Bands,2,23.47,0.05,7.48
ORD004495,2025-01-22,C01382,East,Store,Home,Storage Box,1,23.18,0.0,9.36
ORD000246,2025-01-23,C00090,South,Store,Home,Coffee Maker,1,97.8,0.0,52.25
ORD000321,2025-01-23,C00003,West,Store,Electronics,Keyboard,2,62.61,0.3,33.8
ORD000823,2025-01-23,C00504,South,Online,Fitness,Dumbbells,1,71.84,0.05,39.9
ORD000823,2025-01-23,C00504,South,Online,Electronics,Headphones,2,80.66,0.1,49.3
ORD001491,2025-01-23,C00247,West,Online,Electronics,Keyboard,1,67.03,0.05,33.8
ORD001923,2025-01-23,C00613,East,Store,Beauty,Makeup Kit,3,38.57,0.1,14.0
ORD001923,2025-01-23,C00613,East,Store,Beauty,Makeup Kit,1,39.85,0.0,14.0
ORD002589,2025-01-23,C01104,East,Online,Electronics,Smartwatch,1,224.73,0.15,132.3
ORD002589,2025-01-23,C01104,East,Online,Beauty,Hair Dryer,2,81.14,0.2,39.0
ORD002619,2025-01-23,C00475,North,Online,Electronics,Smartwatch,2,223.72,0.15,132.3
ORD003281,2025-01-23,C01464,West,Store,Home,Coffee Maker,1,94.37,0.0,52.25
ORD003281,2025-01-23,C01464,West,Store,Electronics,Keyboard,1,62.63,0.05,33.8
ORD004603,2025-01-23,C00675,North,Online,Fitness,Dumbbells,2,72.49,0.1,39.9
ORD005053,2025-01-23,C00545,East,Online,Electronics,Headphones,4,90.94,0.15,49.3
ORD005255,2025-01-23,C00155,East,Marketplace,Fitness,Resistance Bands,2,22.55,0.05,7.48
ORD005565,2025-01-23,C00684,West,Online,Beauty,Hair Dryer,1,73.78,0.1,39.0
ORD005565,2025-01-23,C00684,West,Online,Home,Coffee Maker,1,97.76,0.15,52.25
ORD000195,2025-01-24,C00380,South,Store,Home,Coffee Maker,2,91.46,0.05,52.25
ORD000195,2025-01-24,C00380,South,Store,Fitness,Dumbbells,1,74.18,0.0,39.9
ORD000469,2025-01-24,C01507,East,Online,Home,Coffee Maker,1,95.24,0.2,52.25
ORD000469,2025-01-24,C01507,East,Online,Fitness,Resistance Bands,2,23.02,0.0,7.48
ORD001409,2025-01-24,C00525,North,Online,Home,Coffee Maker,1,96.7,0.1,52.25
ORD001409,2025-01-24,C00525,North,Online,Home,Coffee Maker,1,97.25,0.0,52.25
ORD001533,2025-01-24,C00319,East,Store,Beauty,Skin Care Set,1,42.3,0.1,16.65
ORD001533,2025-01-24,C00319,East,Store,Fitness,Yoga Mat,2,29.73,0.05,12.6
ORD001771,2025-01-24,C01955,North,Marketplace,Beauty,Skin Care Set,1,45.01,0.05,16.65
ORD001976,2025-01-24,C01611,South,Online,Home,Storage Box,1,23.48,0.15,9.36
ORD001976,2025-01-24,C01611,South,Online,Fitness,Yoga Mat,2,29.58,0.1,12.6
ORD002224,2025-01-24,C01408,West,Online,Fitness,Resistance Bands,2,23.09,0.1,7.48
ORD003447,2025-01-24,C01798,North,Marketplace,Electronics,Keyboard,3,68.98,0.0,33.8
